Municipio;Ano;target_por_area;preco_6;TNx_6;TNn_6;TXx_6;TXn_6;TX90p_6;Tn90p_6;WD30_6;WN22_6;Frost_6;Tn10p_6;TXMCD_6;Tmin7_6;Tmin3_6;Tmin2_6;Tmin1_6;Tmax10_6;Tmax7_6;PRCPTOT_6;Drydays_6;Wetdays_6;CWD_6;CDD_6;Wet20mm_6;Prec-Intensity_6;rx1day_6;rx5day_6;r95p_6;pr-wet-qrt_6;pr-dry-qrt_6;preco_7;TNx_7;TNn_7;TXx_7;TXn_7;TX90p_7;Tn90p_7;WD30_7;WN22_7;Frost_7;Tn10p_7;TXMCD_7;Tmin7_7;Tmin3_7;Tmin2_7;Tmin1_7;Tmax10_7;Tmax7_7;PRCPTOT_7;Drydays_7;Wetdays_7;CWD_7;CDD_7;Wet20mm_7;Prec-Intensity_7;rx1day_7;rx5day_7;r95p_7;pr-wet-qrt_7;pr-dry-qrt_7;preco_8;TNx_8;TNn_8;TXx_8;TXn_8;TX90p_8;Tn90p_8;WD30_8;WN22_8;Frost_8;Tn10p_8;TXMCD_8;Tmin7_8;Tmin3_8;Tmin2_8;Tmin1_8;Tmax10_8;Tmax7_8;PRCPTOT_8;Drydays_8;Wetdays_8;CWD_8;CDD_8;Wet20mm_8;Prec-Intensity_8;rx1day_8;rx5day_8;r95p_8;pr-wet-qrt_8;pr-dry-qrt_8;preco_9;TNx_9;TNn_9;TXx_9;TXn_9;TX90p_9;Tn90p_9;WD30_9;WN22_9;Frost_9;Tn10p_9;TXMCD_9;Tmin7_9;Tmin3_9;Tmin2_9;Tmin1_9;Tmax10_9;Tmax7_9;PRCPTOT_9;Drydays_9;Wetdays_9;CWD_9;CDD_9;Wet20mm_9;Prec-Intensity_9;rx1day_9;rx5day_9;r95p_9;pr-wet-qrt_9;pr-dry-qrt_9;preco_10;TNx_10;TNn_10;TXx_10;TXn_10;TX90p_10;Tn90p_10;WD30_10;WN22_10;Frost_10;Tn10p_10;TXMCD_10;Tmin7_10;Tmin3_10;Tmin2_10;Tmin1_10;Tmax10_10;Tmax7_10;PRCPTOT_10;Drydays_10;Wetdays_10;CWD_10;CDD_10;Wet20mm_10;Prec-Intensity_10;rx1day_10;rx5day_10;r95p_10;pr-wet-qrt_10;pr-dry-qrt_10;preco_11;TNx_11;TNn_11;TXx_11;TXn_11;TX90p_11;Tn90p_11;WD30_11;WN22_11;Frost_11;Tn10p_11;TXMCD_11;Tmin7_11;Tmin3_11;Tmin2_11;Tmin1_11;Tmax10_11;Tmax7_11;PRCPTOT_11;Drydays_11;Wetdays_11;CWD_11;CDD_11;Wet20mm_11;Prec-Intensity_11;rx1day_11;rx5day_11;r95p_11;pr-wet-qrt_11;pr-dry-qrt_11;preco_12;TNx_12;TNn_12;TXx_12;TXn_12;TX90p_12;Tn90p_12;WD30_12;WN22_12;Frost_12;Tn10p_12;TXMCD_12;Tmin7_12;Tmin3_12;Tmin2_12;Tmin1_12;Tmax10_12;Tmax7_12;PRCPTOT_12;Drydays_12;Wetdays_12;CWD_12;CDD_12;Wet20mm_12;Prec-Intensity_12;rx1day_12;rx5day_12;r95p_12;pr-wet-qrt_12;pr-dry-qrt_12;preco_1;TNx_1;TNn_1;TXx_1;TXn_1;TX90p_1;Tn90p_1;WD30_1;WN22_1;Frost_1;Tn10p_1;TXMCD_1;Tmin7_1;Tmin3_1;Tmin2_1;Tmin1_1;Tmax10_1;Tmax7_1;PRCPTOT_1;Drydays_1;Wetdays_1;CWD_1;CDD_1;Wet20mm_1;Prec-Intensity_1;rx1day_1;rx5day_1;r95p_1;pr-wet-qrt_1;pr-dry-qrt_1;preco_2;TNx_2;TNn_2;TXx_2;TXn_2;TX90p_2;Tn90p_2;WD30_2;WN22_2;Frost_2;Tn10p_2;TXMCD_2;Tmin7_2;Tmin3_2;Tmin2_2;Tmin1_2;Tmax10_2;Tmax7_2;PRCPTOT_2;Drydays_2;Wetdays_2;CWD_2;CDD_2;Wet20mm_2;Prec-Intensity_2;rx1day_2;rx5day_2;r95p_2;pr-wet-qrt_2;pr-dry-qrt_2;preco_3;TNx_3;TNn_3;TXx_3;TXn_3;TX90p_3;Tn90p_3;WD30_3;WN22_3;Frost_3;Tn10p_3;TXMCD_3;Tmin7_3;Tmin3_3;Tmin2_3;Tmin1_3;Tmax10_3;Tmax7_3;PRCPTOT_3;Drydays_3;Wetdays_3;CWD_3;CDD_3;Wet20mm_3;Prec-Intensity_3;rx1day_3;rx5day_3;r95p_3;pr-wet-qrt_3;pr-dry-qrt_3;preco_4;TNx_4;TNn_4;TXx_4;TXn_4;TX90p_4;Tn90p_4;WD30_4;WN22_4;Frost_4;Tn10p_4;TXMCD_4;Tmin7_4;Tmin3_4;Tmin2_4;Tmin1_4;Tmax10_4;Tmax7_4;PRCPTOT_4;Drydays_4;Wetdays_4;CWD_4;CDD_4;Wet20mm_4;Prec-Intensity_4;rx1day_4;rx5day_4;r95p_4;pr-wet-qrt_4;pr-dry-qrt_4;preco_5;TNx_5;TNn_5;TXx_5;TXn_5;TX90p_5;Tn90p_5;WD30_5;WN22_5;Frost_5;Tn10p_5;TXMCD_5;Tmin7_5;Tmin3_5;Tmin2_5;Tmin1_5;Tmax10_5;Tmax7_5;PRCPTOT_5;Drydays_5;Wetdays_5;CWD_5;CDD_5;Wet20mm_5;Prec-Intensity_5;rx1day_5;rx5day_5;r95p_5;pr-wet-qrt_5;pr-dry-qrt_5;cluster
Abre_Campo;2022;1.2;158.15;16.13;6.66;27.93;20.75;2;3;0;0;0;2;3;1;0;0;0;0;0;5.77;28;2;1;18;0;2.29;3.01;4.09;0;84.85;37.05;147.75;14.01;5.94;28.94;19.11;6;1;0;0;0;3;5;2;0;0;0;0;0;0.34;31;0;0;31;0;0.0;0.05;0.1;0;21.02;18.01;146.91;16.02;6.08;28.44;20.34;1;5;0;0;0;3;14;3;0;0;0;0;0;7.83;30;1;1;16;0;7.64;7.64;7.68;0;15.96;7.42;161.35;18.99;10.62;35.17;23.19;13;12;13;0;0;1;19;0;0;0;0;0;0;8.4;27;3;2;25;0;2.57;5.03;5.13;0;25.77;13.39;201.05;20.43;14.02;31.86;17.9;3;13;3;0;0;0;7;0;0;0;0;0;0;217.55;16;15;6;6;3;14.38;45.43;83.37;5;306.57;46.23;231.62;19.95;14.11;31.65;18.56;3;4;3;0;0;3;9;0;0;0;0;0;0;256.08;14;16;6;4;5;15.92;41.56;99.25;5;528.64;409.98;255.5;20.75;15.59;30.15;20.08;0;8;1;0;0;3;10;0;0;0;0;0;0;188.98;10;21;6;3;0;8.95;19.41;51.7;0;655.66;562.77;268.93;20.48;17.71;31.79;23.14;3;8;14;0;0;0;22;0;0;0;0;0;0;321.74;14;17;7;8;7;18.8;78.99;207.11;7;820.07;736.65;285.44;20.07;17.17;30.97;23.69;0;5;4;0;0;0;16;0;0;0;0;0;0;278.4;6;22;15;2;6;12.65;40.38;109.03;6;798.75;746.56;252.79;19.66;15.06;32.18;25.83;6;2;16;0;0;0;31;0;0;0;0;0;0;21.66;27;4;2;10;0;5.19;8.95;9.4;0;719.37;626.25;263.19;19.57;11.96;30.78;24.7;9;10;4;0;0;3;15;0;0;0;0;0;0;52.37;23;7;4;15;0;7.34;12.68;27.73;0;547.14;382.07;254.56;18.46;4.99;30.22;19.73;6;3;1;0;0;5;12;3;0;0;0;0;0;8.01;29;2;2;25;0;3.29;4.4;6.63;0;316.42;73.01;1
Abre_Campo;2023;1.8;248.68;16.39;6.04;28.6;20.37;8;3;0;0;0;7;5;4;0;0;0;0;0;1.63;29;1;1;18;0;1.1;1.1;1.19;0;67.27;55.36;208.65;15.14;8.44;27.59;23.38;4;4;0;0;0;0;8;0;0;0;0;0;0;1.61;30;1;1;16;0;1.06;1.06;1.46;0;18.57;4.67;209.34;16.17;6.52;29.18;19.18;4;5;0;0;0;2;11;1;0;0;0;0;0;0.36;31;0;0;31;0;0.0;0.16;0.16;0;4.57;3.5;210.58;19.04;8.1;32.98;17.32;4;7;4;0;0;3;5;0;0;0;0;0;0;19.92;26;4;2;16;0;3.96;5.29;10.56;0;21.84;3.96;196.61;20.46;12.94;31.11;24.25;2;10;4;0;0;1;21;0;0;0;0;0;0;134.68;22;9;2;11;3;14.68;35.57;77.14;3;178.6;98.97;174.62;19.3;10.21;30.44;16.81;0;1;1;0;0;7;10;0;0;0;0;0;0;245.3;10;20;6;4;4;12.26;37.0;103.99;5;415.01;250.37;189.21;20.02;15.99;31.4;22.29;3;6;4;0;0;0;11;0;0;0;0;0;0;285.49;8;23;6;3;3;12.37;49.28;92.84;4;665.46;465.81;199.83;20.48;17.9;29.5;22.39;0;7;0;0;0;0;10;0;0;0;0;0;0;319.03;6;25;12;3;4;12.71;40.84;132.81;4;870.08;672.9;218.09;21.09;17.3;32.94;27.42;1;7;5;0;0;0;28;0;0;0;0;0;0;72.17;17;11;5;5;1;6.39;32.25;48.64;1;803.8;661.58;211.29;20.43;14.83;31.09;27.14;4;10;13;0;0;1;31;0;0;0;0;0;0;31.57;23;8;2;12;0;3.81;7.64;17.39;0;610.17;422.77;223.02;19.43;14.85;31.11;22.1;4;11;2;0;0;0;9;0;0;0;0;0;0;43.23;21;9;3;8;0;4.63;15.34;18.46;0;345.52;147.54;206.79;17.73;8.0;27.62;20.75;0;2;0;0;0;2;11;0;0;0;0;0;0;20.75;27;4;2;11;0;4.78;9.34;21.69;0;114.32;95.41;1
Alfenas;2012;1.5;305.53;11.99;1.86;27.07;17.71;2;0;0;0;0;5;8;10;1;1;0;0;0;35.03;26;4;4;20;0;8.63;16.43;34.55;0;198.06;104.22;284.72;14.45;3.69;28.53;21.55;7;3;0;0;0;1;13;4;0;0;0;0;0;0.19;31;0;0;31;0;0.0;0.08;0.24;0;64.87;40.85;277.05;15.62;1.4;32.46;20.8;9;6;8;0;0;2;16;2;1;1;0;0;0;7.91;29;2;2;27;0;3.82;3.95;7.72;0;48.69;43.14;261.9;17.76;5.07;33.7;24.51;7;1;13;0;0;9;19;3;0;0;0;0;0;1.54;30;0;0;30;0;0.0;0.6;0.6;0;9.63;9.15;259.27;19.5;11.61;34.52;19.2;3;3;9;0;0;3;12;0;0;0;0;0;0;176.43;13;18;10;6;2;9.75;37.66;97.59;2;181.35;33.78;267.47;19.45;9.26;31.5;20.8;1;1;2;0;0;5;12;0;0;0;0;0;0;113.27;20;10;4;12;1;11.06;49.39;70.42;1;309.71;182.04;259.41;19.83;14.74;31.53;22.7;0;1;8;0;0;2;15;0;0;0;0;0;0;314.22;8;23;11;4;3;13.58;63.23;130.04;3;603.92;401.58;266.02;19.64;15.12;30.63;20.63;0;1;2;0;0;4;20;0;0;0;0;0;0;370.48;8;23;7;2;6;15.98;37.52;116.0;6;867.2;657.68;258.87;20.56;15.24;33.08;23.13;6;2;13;0;0;4;16;0;0;0;0;0;0;267.67;18;11;5;7;3;24.13;78.23;101.26;3;980.42;894.99;225.65;18.96;15.03;33.29;24.46;3;0;9;0;0;1;18;0;0;0;0;0;0;189.9;11;20;5;4;2;9.48;37.19;103.21;2;905.4;828.04;201.28;19.06;12.03;31.09;20.29;2;4;2;0;0;0;21;0;0;0;0;0;0;85.05;18;12;3;5;1;6.92;21.45;40.05;1;770.91;478.75;194.52;14.75;7.71;27.78;18.1;2;1;0;0;0;2;5;0;0;0;0;0;0;57.45;20;11;5;10;0;5.2;11.87;43.83;0;453.14;285.27;1
Alfenas;2013;1.980009799118079;178.69;16.77;8.13;27.52;18.89;2;9;0;0;0;0;3;0;0;0;0;0;0;93.33;22;8;5;10;2;11.55;37.77;67.96;2;293.19;229.67;207.31;14.21;3.84;28.17;21.47;1;4;0;0;0;4;10;6;0;0;0;0;0;12.87;27;4;3;12;0;2.86;4.34;7.46;0;216.55;155.09;198.94;13.76;6.73;28.05;23.21;0;0;0;0;0;1;8;1;0;0;0;0;0;0.3;31;0;0;31;0;0.0;0.24;0.24;0;152.1;106.5;194.55;18.7;5.91;34.31;22.03;4;1;15;0;0;5;22;1;0;0;0;0;0;29.42;25;5;3;20;0;5.79;16.0;25.96;0;81.73;31.39;186.45;19.95;10.05;35.03;23.3;9;4;19;0;0;3;14;0;0;0;0;0;0;62.86;18;13;5;11;0;4.81;16.99;28.81;0;94.56;51.97;168.13;20.49;12.31;33.08;22.82;5;6;8;0;0;3;16;0;0;0;0;0;0;115.61;15;15;6;5;0;7.51;13.69;50.54;0;207.89;135.37;160.54;20.99;17.71;32.64;25.86;11;11;18;0;0;0;31;0;0;0;0;0;0;193.94;7;24;13;2;1;8.05;27.3;59.64;1;396.82;270.07;163.49;20.61;15.14;31.59;21.9;0;7;7;0;0;4;17;0;0;0;0;0;0;310.72;5;26;12;1;6;11.88;32.25;115.0;6;634.3;472.66;156.48;19.95;16.62;32.27;22.65;2;2;15;0;0;0;21;0;0;0;0;0;0;148.8;9;19;8;3;1;7.83;20.39;74.51;1;671.0;639.49;151.97;20.55;12.32;31.86;21.9;2;4;9;0;0;1;16;0;0;0;0;0;0;142.59;14;17;4;3;0;8.24;18.17;46.27;0;642.25;598.81;148.82;19.54;10.55;30.22;22.14;0;5;1;0;0;6;8;0;0;0;0;0;0;41.78;21;9;4;16;0;4.55;14.63;21.11;0;525.16;317.15;150.82;15.89;6.98;29.23;17.42;7;4;0;0;0;4;11;1;0;0;0;0;0;59.14;24;7;5;22;2;8.43;23.03;53.02;2;242.45;218.41;1
Alfenas;2014;1.32;130.72;16.47;8.4;26.46;19.47;0;11;0;0;0;0;4;0;0;0;0;0;0;24.0;24;6;2;13;0;3.36;7.57;50.83;0;198.5;124.27;132.13;14.27;4.57;28.99;16.19;2;7;0;0;0;4;9;6;0;0;0;0;0;207.06;22;9;3;7;3;22.93;61.8;114.76;3;290.21;274.6;124.29;13.66;5.1;29.76;20.41;2;0;0;0;0;7;14;6;0;0;0;0;0;6.1;29;2;2;17;0;2.91;4.06;5.93;0;290.21;237.16;121.96;19.21;8.22;33.53;19.62;1;3;7;0;0;4;23;0;0;0;0;0;0;63.06;20;10;5;10;0;6.09;11.63;30.76;0;265.01;244.16;113.4;19.73;11.73;33.36;21.02;3;1;10;0;0;3;15;0;0;0;0;0;0;96.63;17;14;5;7;0;6.84;15.05;49.32;0;173.52;147.96;102.47;20.0;13.5;34.41;20.63;4;1;11;0;0;0;9;0;0;0;0;0;0;216.47;13;17;6;4;2;12.52;54.19;114.14;3;376.16;215.89;107.92;20.61;16.09;32.84;25.04;4;12;11;0;0;0;31;0;0;0;0;0;0;237.62;6;25;9;2;3;9.46;67.18;124.56;3;556.4;398.69;115.33;20.07;14.8;33.9;29.36;12;3;27;0;0;4;31;0;0;0;0;0;0;64.66;19;12;10;11;0;5.17;14.65;32.79;0;522.72;488.07;142.68;20.02;14.91;34.28;26.0;13;1;22;0;0;3;28;0;0;0;0;0;0;86.05;20;8;4;14;2;10.72;31.04;51.99;2;478.61;401.05;185.2;20.0;14.7;31.84;25.06;3;4;11;0;0;0;31;0;0;0;0;0;0;78.01;17;14;3;6;0;5.33;15.15;44.67;0;395.99;236.73;193.21;19.54;7.39;31.6;23.23;5;7;8;0;0;4;14;0;0;0;0;0;0;73.36;19;11;6;10;0;6.48;19.17;46.05;0;265.12;237.3;181.83;17.47;8.25;28.85;22.99;2;4;0;0;0;2;10;0;0;0;0;0;0;18.32;28;3;2;22;0;5.41;10.05;18.12;0;237.45;156.96;1
Alfenas;2015;1.38;172.37;13.8;6.39;27.66;21.57;4;1;0;0;0;0;6;1;0;0;0;0;0;5.32;29;1;1;28;0;4.41;4.41;5.08;0;131.18;82.91;169.27;14.17;5.12;28.54;17.49;3;6;0;0;0;1;5;2;0;0;0;0;0;37.31;24;7;5;13;0;5.28;10.99;22.11;0;97.82;47.92;175.89;15.44;4.51;31.53;19.74;5;1;3;0;0;2;16;2;0;0;0;0;0;4.33;29;2;1;17;0;1.47;1.88;3.28;0;61.28;45.91;170.38;19.5;8.66;33.05;23.84;3;4;14;0;0;3;13;0;0;0;0;0;0;37.66;21;9;5;17;0;4.06;8.54;16.25;0;79.31;57.08;187.05;19.4;8.83;36.88;23.54;11;4;15;0;0;8;17;0;0;0;0;0;0;26.18;25;6;4;18;0;4.25;6.04;20.47;0;73.55;63.89;182.75;19.9;13.09;32.46;21.54;4;10;11;0;0;2;14;0;0;0;0;0;0;160.95;13;17;8;8;2;9.26;35.68;99.9;2;242.78;95.65;177.33;19.73;15.67;33.22;23.83;3;3;9;0;0;1;12;0;0;0;0;0;0;188.83;10;21;8;4;2;8.9;32.05;94.49;2;385.34;274.06;177.74;20.44;16.62;35.58;22.55;18;2;24;0;0;0;22;0;0;0;0;0;0;63.04;18;13;7;15;0;4.76;9.65;28.98;0;407.45;396.91;165.62;19.85;16.11;32.25;24.56;2;1;14;0;0;2;12;0;0;0;0;0;0;135.16;9;19;8;5;0;7.02;14.08;48.92;0;487.89;391.15;149.16;19.38;14.93;31.06;23.37;0;2;4;0;0;1;10;0;0;0;0;0;0;178.71;7;24;18;4;2;7.44;27.81;56.12;2;433.07;366.28;149.45;18.8;11.46;29.88;24.12;2;7;0;0;0;0;14;0;0;0;0;0;0;32.99;23;7;5;12;0;4.46;10.15;19.37;0;371.79;347.06;144.79;17.88;9.74;29.28;21.04;2;4;0;0;0;0;5;0;0;0;0;0;0;46.26;23;8;3;9;0;5.45;13.54;20.52;0;298.16;248.75;1
Alfenas;2016;2.249930394431555;151.12;14.95;7.05;27.4;19.49;4;4;0;0;0;0;9;0;0;0;0;0;0;16.08;24;6;3;11;0;2.6;3.75;18.59;0;188.3;95.46;135.75;15.3;8.93;28.27;20.73;6;8;0;0;0;0;7;0;0;0;0;0;0;6.5;29;2;2;22;0;2.39;3.14;5.82;0;87.34;68.62;135.27;14.27;7.83;30.75;25.57;1;1;3;0;0;1;31;0;0;0;0;0;0;4.02;29;2;2;24;0;1.95;1.96;4.02;0;58.63;17.98;119.6;19.49;11.8;35.54;19.01;10;6;15;0;0;0;13;0;0;0;0;0;0;137.35;22;8;7;14;2;17.04;43.59;108.34;2;151.38;130.13;122.08;19.64;14.5;35.71;26.29;10;8;23;0;0;0;31;0;0;0;0;0;0;33.03;25;6;3;17;0;5.16;10.89;22.1;0;174.39;145.56;117.53;20.56;16.83;33.7;23.25;7;11;16;0;0;0;23;0;0;0;0;0;0;213.17;10;20;5;3;4;10.6;26.09;60.26;4;418.08;240.2;123.18;20.58;17.14;32.98;23.5;6;11;15;0;0;0;29;0;0;0;0;0;0;203.83;4;27;11;3;1;7.51;29.55;59.07;1;451.09;333.54;121.39;21.28;16.32;32.3;22.97;2;14;9;0;0;2;15;0;0;0;0;0;0;306.25;9;22;9;4;5;13.87;46.56;133.03;5;723.25;510.91;120.82;20.7;15.37;33.73;27.95;6;10;22;0;0;1;29;0;0;0;0;0;0;166.72;10;19;10;3;3;8.68;25.5;73.58;3;727.98;666.72;135.5;20.43;16.75;32.12;22.27;6;7;18;0;0;0;22;0;0;0;0;0;0;213.63;12;19;8;4;4;11.15;25.86;85.9;4;765.77;683.49;134.36;19.49;13.32;32.53;20.02;22;3;24;0;0;0;26;0;0;0;0;0;0;13.87;24;6;4;22;0;2.06;4.61;26.79;0;625.68;394.22;135.26;17.36;5.63;28.17;21.2;2;5;0;0;0;3;13;1;0;0;0;0;0;41.51;23;8;6;16;0;4.84;13.44;19.23;0;387.29;248.27;1
Alfenas;2017;1.680046136101499;145.22;17.74;2.56;27.64;20.2;1;6;0;0;0;3;5;5;2;0;0;0;0;96.06;19;11;8;13;2;8.72;21.79;78.6;2;204.81;149.64;155.8;14.24;1.54;29.65;23.38;9;2;0;0;0;5;8;5;1;1;0;0;0;0.53;31;0;0;31;0;0.0;0.53;0.53;0;148.16;137.8;156.61;16.34;4.45;31.57;19.88;8;5;7;0;0;4;9;3;0;0;0;0;0;34.48;27;4;2;14;0;8.03;18.47;23.34;0;149.52;70.17;155.21;18.79;8.99;34.07;22.7;4;3;17;0;0;3;24;0;0;0;0;0;0;15.15;28;2;1;18;0;6.8;9.35;9.94;0;50.16;48.78;160.15;19.91;10.68;35.3;24.25;4;6;14;0;0;3;20;0;0;0;0;0;0;164.37;14;17;5;5;2;9.57;41.09;69.71;2;228.96;77.94;165.98;19.54;9.95;32.08;20.03;1;2;12;0;0;3;16;0;0;0;0;0;0;160.16;13;17;7;4;2;9.3;40.24;100.29;2;347.99;250.72;149.58;20.27;14.05;35.03;24.46;13;1;21;0;0;3;16;0;0;0;0;0;0;127.59;15;16;4;2;1;7.8;20.38;44.12;1;452.13;394.31;161.54;19.96;16.79;34.82;27.11;7;3;14;0;0;0;31;0;0;0;0;0;0;185.81;9;22;14;5;1;8.36;20.72;64.13;1;508.75;464.63;163.06;19.79;16.79;33.32;24.82;4;1;18;0;0;0;24;0;0;0;0;0;0;63.32;17;11;4;12;0;5.66;12.73;26.87;0;470.31;360.11;155.9;19.83;12.45;32.49;24.41;5;4;16;0;0;6;18;0;0;0;0;0;0;69.99;20;11;3;11;0;6.24;17.15;32.47;0;348.73;319.11;153.2;19.73;11.14;30.7;21.88;2;5;4;0;0;4;27;0;0;0;0;0;0;48.99;21;9;2;6;0;5.32;16.47;19.01;0;297.47;170.06;146.12;18.07;10.68;28.56;18.2;4;5;0;0;0;0;12;0;0;0;0;0;0;49.25;24;7;5;11;0;6.96;14.01;39.25;0;192.88;156.7;1
Alfenas;2018;2.335531951344869;143.5;15.04;4.93;28.77;22.39;5;2;0;0;0;1;9;1;0;0;0;0;0;18.38;27;3;2;12;0;5.92;8.75;17.37;0;137.01;116.62;159.13;12.15;6.54;26.32;18.46;0;0;0;0;0;1;2;1;0;0;0;0;0;0.12;31;0;0;31;0;0.0;0.06;1.01;0;97.99;58.26;162.52;15.96;7.18;31.81;18.03;4;7;5;0;0;0;9;0;0;0;0;0;0;12.24;28;3;3;16;0;3.56;4.77;11.93;0;58.26;30.74;152.7;17.32;8.57;32.53;23.01;1;0;14;0;0;1;29;0;0;0;0;0;0;42.68;28;2;2;28;1;20.93;27.56;42.68;1;55.04;13.36;136.62;18.97;13.8;34.41;21.31;6;3;16;0;0;0;18;0;0;0;0;0;0;122.27;18;13;5;6;1;9.09;23.24;83.22;1;177.19;97.16;138.43;19.49;13.57;31.59;22.94;0;4;4;0;0;1;12;0;0;0;0;0;0;151.03;16;14;5;6;2;10.73;33.1;74.52;2;343.82;193.89;136.65;20.24;16.92;31.79;19.98;2;4;14;0;0;0;20;0;0;0;0;0;0;188.63;9;22;8;4;2;8.51;24.1;64.33;2;459.62;406.75;134.87;20.63;16.56;32.84;24.84;3;7;12;0;0;0;23;0;0;0;0;0;0;178.27;10;21;9;6;1;8.42;26.22;75.47;1;535.44;519.21;132.63;20.58;15.09;32.27;21.26;2;4;12;0;0;2;20;0;0;0;0;0;0;117.83;13;15;6;7;0;7.64;18.51;50.42;0;512.97;466.14;128.66;20.84;16.78;32.44;28.1;3;9;13;0;0;0;31;0;0;0;0;0;0;124.61;10;21;6;4;1;5.9;23.57;46.39;1;501.47;429.34;126.31;19.28;12.42;29.65;23.54;0;4;0;0;0;0;15;0;0;0;0;0;0;27.11;22;8;5;14;0;3.21;7.64;18.78;0;400.98;268.34;123.19;16.67;5.93;29.5;20.68;6;5;0;0;0;1;18;1;0;0;0;0;0;22.01;28;3;2;16;0;7.16;11.6;21.82;0;260.38;164.48;1
Alfenas;2019;1.757217391304348;123.18;17.0;10.35;28.82;20.75;4;12;0;0;0;0;8;0;0;0;0;0;0;25.55;25;5;3;14;0;4.88;8.79;14.74;0;127.82;74.67;125.22;14.15;5.92;28.24;20.15;4;2;0;0;0;0;9;1;0;0;0;0;0;4.26;29;2;2;20;0;2.13;3.08;4.26;0;83.73;51.82;117.15;15.96;6.78;28.99;18.2;0;11;0;0;0;1;6;1;0;0;0;0;0;51.42;21;10;4;7;0;4.87;17.59;34.4;0;92.7;79.44;107.23;19.55;8.56;33.32;20.89;2;8;7;0;0;1;10;0;0;0;0;0;0;84.43;20;10;8;13;0;8.36;16.25;49.34;0;154.71;71.11;112.76;20.03;10.86;32.98;21.02;1;15;6;0;0;2;9;0;0;0;0;0;0;137.07;9;22;7;3;0;6.21;19.02;45.13;0;264.13;187.58;113.25;20.0;15.16;31.93;19.2;2;3;9;0;0;0;9;0;0;0;0;0;0;267.0;6;24;11;3;3;11.09;47.63;83.29;3;522.8;364.74;105.41;20.7;12.32;33.53;23.18;11;5;19;0;0;2;24;0;0;0;0;0;0;210.24;12;19;7;5;3;10.88;51.14;67.11;3;635.9;538.84;107.04;20.1;17.49;34.31;23.95;13;7;26;0;0;0;25;0;0;0;0;0;0;129.18;9;22;9;3;1;5.83;25.52;43.6;1;618.15;583.3;107.01;21.28;16.72;34.59;23.16;6;10;11;0;0;0;15;0;0;0;0;0;0;209.65;8;20;9;3;3;10.34;30.1;66.9;3;565.58;522.08;101.13;20.72;15.72;32.25;23.33;3;9;11;0;0;0;17;0;0;0;0;0;0;179.32;13;18;12;9;2;9.8;22.59;83.16;2;612.27;492.35;97.74;20.8;13.54;31.24;21.81;4;16;4;0;0;0;16;0;0;0;0;0;0;127.67;19;11;4;5;2;11.35;27.43;57.6;3;541.39;516.57;98.2;19.08;8.63;29.72;22.32;11;17;0;0;0;0;8;0;0;0;0;0;0;106.83;22;9;5;11;1;11.87;45.84;79.1;1;486.13;376.79;1
Alfenas;2020;2.364130434782609;110.88;15.09;6.96;28.87;21.3;6;8;0;0;0;0;6;1;0;0;0;0;0;1.72;29;1;1;26;0;1.49;1.49;1.72;0;322.82;236.22;117.05;16.25;3.94;28.07;18.31;4;4;0;0;0;2;8;5;0;0;0;0;0;16.62;26;5;3;23;0;3.25;9.58;13.31;0;186.81;124.67;103.89;15.26;7.89;31.43;18.15;5;4;2;0;0;0;6;0;0;0;0;0;0;15.57;27;4;2;14;0;3.82;6.7;11.09;0;114.19;33.9;101.09;19.43;11.39;35.13;17.91;8;12;16;0;0;0;24;0;0;0;0;0;0;90.23;21;9;5;16;1;9.83;33.56;71.71;1;122.41;49.98;99.45;19.4;15.02;33.32;22.49;3;4;18;0;0;0;21;0;0;0;0;0;0;41.04;22;9;4;8;0;4.29;12.55;28.35;0;151.44;137.44;108.14;21.21;15.62;34.31;23.08;3;9;6;0;0;0;8;0;0;0;0;0;0;178.64;8;22;7;2;2;8.01;25.87;64.31;2;309.91;194.05;125.25;20.36;16.53;32.12;24.19;4;6;10;0;0;0;21;0;0;0;0;0;0;164.7;12;19;7;4;0;8.56;19.54;77.56;0;424.58;328.87;120.27;20.8;15.72;31.86;23.78;1;10;12;0;0;1;20;0;0;0;0;0;0;228.59;5;26;10;3;3;8.76;23.35;70.91;3;568.6;448.75;112.9;20.08;17.54;31.65;22.41;0;12;7;0;0;0;12;0;0;0;0;0;0;451.67;4;25;9;2;7;18.04;85.86;190.95;7;844.96;620.66;116.75;19.95;13.23;30.97;22.84;0;4;7;0;0;4;29;0;0;0;0;0;0;129.14;20;11;3;7;3;11.45;29.8;111.53;3;862.59;787.35;109.05;18.99;11.37;30.53;24.43;0;3;2;0;0;0;13;0;0;0;0;0;0;27.69;24;6;4;15;0;4.0;5.99;34.59;0;735.24;607.24;100.66;16.19;6.23;28.6;19.18;1;3;0;0;0;2;6;2;0;0;0;0;0;18.58;26;5;2;7;0;3.7;6.49;10.28;0;504.52;122.43;1
