DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-02-22;0;0,0;923,8;21,0;19,8;93,0;0,0;0,0
2019-02-22;1200;0,0;924,5;25,0;20,3;75,0;5,0;0,5
2019-02-22;1800;0,0;921,2;32,0;19,6;48,0;32,0;0,5
2019-02-23;0;0,0;923,2;23,0;20,9;88,0;0,0;0,0
2019-02-23;1200;0,0;922,8;25,4;20,0;72,0;36,0;1,5
2019-02-23;1800;0,0;919,3;31,6;17,5;43,0;5,0;0,5
2019-02-24;0;0,0;921,0;22,6;20,5;87,0;0,0;0,0
2019-02-24;1200;0,0;920,0;26,8;20,4;67,0;5,0;0,5
2019-02-24;1800;0,0;917,9;32,6;20,5;47,0;0,0;0,0
2019-02-25;0;0,3;919,6;22,0;20,6;0,0;0,0;0,0
2019-02-25;1200;0,0;920,0;27,6;21,2;67,0;5,0;0,5
2019-02-25;1800;0,0;916,5;32,2;18,0;43,0;5,0;0,5
2019-02-26;0;26,0;919,1;21,0;20,2;94,0;0,0;0,0
2019-02-26;1200;0,0;920,5;25,8;21,7;77,0;5,0;0,5
2019-02-26;1800;0,0;917,1;29,2;21,2;63,0;14,0;0,5
2019-02-27;0;2,2;920,6;22,0;20,8;94,0;0,0;0,0
2019-02-27;1200;4,9;920,6;23,6;19,3;75,0;0,0;0,0
2019-02-27;1800;0,0;918,9;29,6;18,7;50,0;0,0;0,0
2019-02-28;0;0,0;921,2;22,8;20,9;89,0;0,0;0,0
2019-02-28;1200;0,0;922,2;25,4;21,7;79,0;27,0;1,5
2019-02-28;1800;0,4;919,4;24,2;20,9;81,0;0,0;0,0
2019-03-01;0;0,7;922,5;20,8;19,8;94,0;0,0;0,0
2019-03-01;1200;3,4;923,0;23,6;19,5;77,0;27,0;1,0
2019-03-01;1800;0,0;919,9;29,2;19,5;55,0;5,0;1,0
2019-03-02;0;0,0;922,8;23,4;20,7;85,0;0,0;0,0
2019-03-02;1200;0,0;924,4;22,6;19,6;81,0;32,0;0,5
2019-03-02;1800;0,0;921,0;28,6;15,8;45,0;36,0;1,0
2019-03-03;0;0,0;923,4;21,6;10,2;92,0;0,0;0,0
2019-03-03;1200;0,0;923,1;24,0;18,4;71,0;36,0;1,0
2019-03-03;1800;0,0;920,2;29,2;15,7;44,0;36,0;0,5
2019-03-04;0;0,0;922,6;21,8;19,9;87,0;0,0;0,0
2019-03-04;1200;0,0;911,0;23,2;18,3;72,0;32,0;1,0
2019-03-04;1800;0,0;922,2;27,4;17,8;54,0;0,0;0,0
2019-03-05;0;0,0;924,5;21,8;19,4;84,0;0,0;0,0
2019-03-05;1200;0,0;925,4;22,8;19,6;80,0;0,0;0,0
2019-03-05;1800;0,0;921,7;27,4;20,0;62,0;0,0;0,0
2019-03-06;0;37,0;924,7;20,0;19,5;97,0;0,0;0,0
2019-03-06;1200;0,0;926,0;23,0;20,5;86,0;5,0;0,5
2019-03-06;1800;0,4;922,5;26,0;21,0;74,0;5,0;1,0
2019-03-07;0;0,0;924,7;20,0;19,5;97,0;0,0;0,0
2019-03-07;1200;0,0;926,4;22,8;18,8;77,0;5,0;0,5
2019-03-07;1800;0,0;923,3;29,0;20,7;60,0;27,0;0,5
