DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-03-23;0;1,5;941,4;19,9;18,8;93,0;0,0;0,0
2019-03-23;1200;0,8;943,3;20,1;18,7;91,0;0,0;0,0
2019-03-23;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-24;0;0,0;941,8;22,0;20,3;90,0;0,0;0,0
2019-03-24;1200;0,0;942,3;23,8;0,0;81,0;0,0;0,0
2019-03-24;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-25;0;0,0;940,9;22,5;0,0;88,0;0,0;0,0
2019-03-25;1200;0,0;941,1;23,7;20,5;83,0;0,0;0,0
2019-03-25;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-26;0;0,0;939,4;21,8;20,1;88,0;0,0;0,0
2019-03-26;1200;0,0;942,0;22,0;20,3;90,0;0,0;0,0
2019-03-26;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-27;0;0,0;940,8;24,7;20,5;77,0;0,0;0,0
2019-03-27;1200;0,0;944,3;23,5;18,7;76,0;0,0;0,0
2019-03-27;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-28;0;0,0;943,2;21,1;19,8;93,0;0,0;0,0
2019-03-28;1200;0,0;945,8;22,8;20,1;84,0;0,0;0,0
2019-03-28;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-29;0;0,0;943,8;22,3;20,3;88,0;0,0;0,0
2019-03-29;1200;0,0;945,3;22,1;19,5;86,0;0,0;0,0
2019-03-29;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-30;0;0,0;943,1;20,5;19,1;91,0;0,0;0,0
2019-03-30;1200;0,0;945,2;21,8;19,4;85,0;0,0;0,0
2019-03-30;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-31;0;0,0;942,2;20,6;19,1;90,0;0,0;0,0
2019-03-31;1200;0,0;944,1;22,7;0,0;86,0;0,0;0,0
2019-03-31;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-01;0;0,0;941,8;20,4;0,0;92,0;0,0;0,0
2019-04-01;1200;0,0;942,6;19,8;18,3;90,0;0,0;0,0
2019-04-01;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-02;0;0,0;939,3;20,5;18,9;90,0;0,0;0,0
2019-04-02;1200;0,0;942,1;24,7;20,9;79,0;0,0;0,0
2019-04-02;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-03;0;0,0;940,0;21,9;20,1;89,0;0,0;0,0
2019-04-03;1200;0,0;940,3;22,2;19,9;87,0;0,0;0,0
2019-04-03;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-04;0;0,4;938,7;22,7;20,5;88,0;0,0;0,0
2019-04-04;1200;0,0;939,7;21,5;20,9;97,0;0,0;0,0
2019-04-04;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-05;0;3,4;938,5;22,7;21,1;90,0;0,0;0,0
2019-04-05;1200;0,0;940,2;25,8;22,9;83,0;0,0;0,0
2019-04-05;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-06;0;1,4;939,3;23,4;21,8;92,0;0,0;0,0
2019-04-06;1200;49,2;942,6;22,6;21,6;92,0;0,0;0,0
2019-04-06;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-07;0;0,0;940,9;22,8;21,3;90,0;0,0;0,0
2019-04-07;1200;1,9;943,8;24,7;0,0;86,0;0,0;0,0
2019-04-07;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-08;0;0,0;941,9;22,5;0,0;91,0;0,0;0,0
2019-04-08;1200;0,0;942,3;21,1;20,2;95,0;0,0;0,0
2019-04-08;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-09;0;1,6;940,6;21,1;19,6;92,0;0,0;0,0
2019-04-09;1200;0,0;940,5;24,4;21,7;85,0;0,0;0,0
2019-04-09;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-10;0;0,0;939,2;22,4;21,2;93,0;0,0;0,0
2019-04-10;1200;14,6;941,2;22,5;19,8;85,0;0,0;0,0
2019-04-10;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-11;0;0,0;940,0;22,1;20,6;93,0;0,0;0,0
2019-04-11;1200;0,0;942,3;23,6;21,1;85,0;0,0;0,0
2019-04-11;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-12;0;0,0;940,2;22,4;20,9;91,0;0,0;0,0
2019-04-12;1200;0,0;940,7;22,2;20,8;92,0;0,0;0,0
2019-04-12;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-13;0;0,0;940,0;22,3;20,7;90,0;0,0;0,0
2019-04-13;1200;0,0;942,5;23,0;20,3;88,0;0,0;0,0
2019-04-13;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-14;0;0,0;940,8;22,5;20,1;87,0;0,0;0,0
2019-04-14;1200;0,0;942,7;26,7;0,0;70,0;0,0;0,0
2019-04-14;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-15;0;0,0;941,0;24,5;0,0;78,0;0,0;0,0
2019-04-15;1200;0,0;942,9;23,3;21,1;88,0;0,0;0,0
2019-04-15;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-16;0;0,0;941,8;24,4;20,9;82,0;0,0;0,0
2019-04-16;1200;5,1;942,9;23,9;21,9;89,0;0,0;0,0
2019-04-16;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-17;0;0,0;940,0;24,0;21,5;88,0;0,0;0,0
2019-04-17;1200;8,3;940,0;23,5;21,5;90,0;0,0;0,0
