DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-03-06;1800;3,5;913,9;26,5;18,7;63;9,0;1,1
2019-03-07;0;0,0;914,8;23,7;18,7;72;0,0;0,0
2019-03-07;1200;0,0;916,8;25,3;19,2;69;5,0;1,6
2019-03-07;1800;0,0;913,6;30,5;17,2;44;9,0;2,0
2019-03-08;0;0,0;914,2;25,5;17,7;62;9,0;1,8
2019-03-08;1200;0,0;914,2;25,7;18,9;64;9,0;1,8
2019-03-08;1800;0,0;912,0;31,3;17,6;43;5,0;1,5
2019-03-09;0;0,0;912,9;26,5;18,4;60;9,0;1,6
2019-03-09;1200;0,0;914,6;27,0;19,1;62;5,0;0,7
2019-03-09;1800;0,0;910,5;31,7;16,9;39;9,0;0,8
2019-03-10;0;0,0;911,7;26,8;19,1;61;0,0;0,0
2019-03-10;1200;0,0;913,4;27,0;19,9;65;5,0;1,1
2019-03-10;1800;0,0;905,1;31,0;18,7;47;0,0;0,0
2019-03-11;0;10,3;911,1;25,4;20,6;74;9,0;1,1
2019-03-11;1200;0,9;913,8;21,3;18,3;81;5,0;0,7
2019-03-11;1800;0,0;911,2;27,1;18,1;59;9,0;1,1
2019-03-12;0;0,0;912,6;23,5;18,6;74;9,0;1,3
2019-03-12;1200;0,0;914,3;24,0;18,2;71;9,0;0,5
2019-03-12;1800;0,0;911,9;27,8;17,0;51;9,0;2,0
2019-03-13;0;0,0;912,8;25,4;20,9;75;5,0;1,1
2019-03-13;1200;0,0;913,8;26,5;18,9;63;9,0;1,6
2019-03-13;1800;1,3;910,7;25,1;19,7;71;9,0;0,5
2019-03-14;0;0,0;911,5;23,5;18,6;75;18,0;0,7
2019-03-14;1200;0,0;913,3;27,3;18,3;60;36,0;1,6
2019-03-14;1800;0,0;912,1;31,5;14,6;36;27,0;0,8
2019-03-15;0;0,0;911,1;24,3;18,0;67;9,0;0,8
2019-03-15;1200;0,0;912,5;27,0;19,1;61;36,0;0,7
2019-03-15;1800;0,0;909,6;31,3;17,7;43;0,0;0,0
2019-03-16;0;0,0;911,9;24,8;18,7;67;18,0;1,1
2019-03-16;1200;0,0;913,3;24,5;18,0;68;9,0;0,5
2019-03-16;1800;0,0;910,0;29,5;18,6;51;9,0;1,3
2019-03-17;0;2,5;912,4;24,7;21,0;79;5,0;1,6
2019-03-17;1200;7,6;913,5;22,9;20,1;83;9,0;1,3
2019-03-17;1800;0,0;910,3;23,3;20,3;81;9,0;1,6
2019-03-18;0;0,0;911,6;23,5;20,1;81;0,0;0,0
2019-03-18;1200;0,0;912,6;24,5;19,6;75;5,0;1,3
2019-03-18;1800;0,2;908,7;28,0;21,3;65;14,0;1,8
2019-03-19;0;15,6;910,9;23,5;21,2;87;9,0;0,5
2019-03-19;1200;0,0;910,8;24,1;21,2;82;36,0;0,8
2019-03-19;1800;0,0;907,1;31,5;17,0;46;5,0;1,6
2019-03-20;0;0,0;910,4;26,1;19,5;68;18,0;1,6
2019-03-20;1200;0,0;909,6;26,8;19,2;62;9,0;0,8
2019-03-20;1800;11,8;907,1;27,2;20,8;68;9,0;1,1
2019-03-21;0;0,0;908,7;25,1;21,7;79;0,0;0,0
2019-03-21;1200;12,8;909,0;21,9;18,3;79;14,0;1,0
2019-03-21;1800;0,0;907,9;25,9;19,1;65;9,0;2,0
2019-03-22;0;2,8;909,8;21,3;19,8;89;9,0;1,3
2019-03-22;1200;27,2;911,9;19,1;17,1;88;5,0;0,8
2019-03-22;1800;3,2;911,1;20,0;16,4;80;18,0;1,6
2019-03-23;0;0,0;913,0;19,1;16,5;84;9,0;1,6
2019-03-23;1200;0,0;914,9;21,1;13,0;59;9,0;0,8
