DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-04-10;0;2,2;939,7;24,4;22,3;89,0;0,0;0,0
2019-04-10;1200;7,2;928,0;26,6;21,8;76,0;0,0;0,0
2019-04-10;1800;0,6;939,8;26,8;22,6;77,0;36,0;1,0
2019-04-11;0;0,0;940,8;23,0;21,4;92,0;0,0;0,0
2019-04-11;1200;56,4;942,7;23,0;20,7;92,0;0,0;0,0
2019-04-11;1800;0,0;940,2;26,4;20,5;69,0;36,0;1,0
2019-04-12;0;0,0;942,1;22,4;20,9;91,0;36,0;0,5
2019-04-12;1200;0,0;943,0;24,6;20,7;78,0;14,0;0,5
2019-04-12;1800;0,0;939,7;28,6;20,9;64,0;9,0;0,5
2019-04-13;0;0,0;941,4;24,0;21,3;86,0;14,0;1,0
2019-04-13;1200;29,3;943,8;23,2;20,7;86,0;5,0;1,0
2019-04-13;1800;0,0;940,7;27,0;19,8;64,0;14,0;0,5
2019-04-14;0;0,0;941,8;23,4;20,7;85,0;0,0;0,0
2019-04-14;1200;0,5;943,2;25,0;20,9;78,0;0,0;0,0
2019-04-14;1800;0,0;940,1;29,4;21,6;61,0;0,0;0,0
2019-04-15;0;0,0;942,4;23,6;20,7;84,0;14,0;0,5
2019-04-15;1200;1,4;944,0;25,4;21,5;76,0;9,0;2,1
2019-04-15;1800;0,0;940,4;29,4;19,7;54,0;14,0;1,5
2019-04-16;0;0,0;942,9;23,4;20,7;85,0;0,0;0,0
2019-04-16;1200;0,0;944,3;24,8;19,8;74,0;0,0;0,0
2019-04-16;1800;0,0;940,0;29,6;19,9;55,0;9,0;2,1
2019-04-17;0;0,0;941,3;23,4;20,3;83,0;14,0;0,5
2019-04-17;1200;0,0;942,3;24,2;19,9;77,0;9,0;0,5
2019-04-17;1800;0,0;938,8;30,2;22,4;61,0;0,0;0,0
2019-04-18;0;0,0;940,8;24,8;21,5;82,0;0,0;0,0
2019-04-18;1200;0,0;942,1;26,0;21,0;74,0;36,0;1,0
2019-04-18;1800;0,0;938,1;32,2;20,5;50,0;0,0;0,0
2019-04-19;0;0,0;940,0;25,4;19,1;68,0;5,0;1,5
2019-04-19;1200;5,4;942,3;26,0;21,4;77,0;0,0;0,0
2019-04-19;1800;0,0;938,4;30,8;19,8;53,0;14,0;1,0
2019-04-20;0;0,0;940,9;24,4;21,3;84,0;0,0;0,0
2019-04-20;1200;0,0;943,3;25,2;21,1;77,0;14,0;1,0
2019-04-20;1800;0,0;940,1;26,8;21,3;71,0;0,0;0,0
2019-04-21;0;0,0;941,0;23,6;20,5;82,0;0,0;0,0
2019-04-21;1200;0,0;942,2;26,6;21,1;72,0;9,0;1,0
2019-04-21;1800;0,0;938,9;30,0;19,7;54,0;9,0;0,5
2019-04-22;0;0,0;941,1;25,0;20,0;75,0;9,0;1,0
2019-04-22;1200;0,0;942,9;26,4;20,5;69,0;5,0;1,0
2019-04-22;1800;0,0;939,2;29,4;19,4;53,0;0,0;0,0
2019-04-23;0;0,0;942,2;25,2;19,6;70,0;9,0;1,0
2019-04-23;1200;0,0;944,6;25,2;20,0;65,0;36,0;1,0
2019-04-23;1800;0,0;941,4;28,8;18,0;50,0;14,0;1,5
2019-04-24;0;0,0;943,8;23,2;19,1;79,0;14,0;0,5
2019-04-24;1200;0,0;945,6;24,6;19,2;70,0;9,0;3,1
2019-04-24;1800;0,0;942,8;29,0;16,9;48,0;18,0;1,5
2019-04-25;0;0,0;947,0;23,4;18,1;72,0;18,0;1,0
2019-04-25;1200;0,2;945,2;23,6;18,5;73,0;9,0;2,6
2019-04-25;1800;0,0;942,3;27,8;19,1;59,0;14,0;1,5
2019-04-26;0;1,8;945,2;21,6;19,7;90,0;9,0;1,0
2019-04-26;1200;0,1;945,5;23,4;19,8;80,0;14,0;1,5
2019-04-26;1800;0,2;941,7;26,2;19,6;66,0;5,0;0,5
2019-04-27;0;2,0;943,4;22,2;19,7;85,0;5,0;0,5
